Wall time,Step,Value
1517005792.1938527,39878,0.984375
1517005817.8984447,39909,0.984375
1517009159.1047196,40020,0.96875
1517009389.3733761,40296,0.9609375
1517009559.8592188,40500,0.95703125
1517009682.223719,40647,0.97265625
1517009695.8558192,40663,0.98828125
1517009699.087358,40667,0.9609375
1517009726.6082146,40700,0.98828125
1517009743.6653533,40720,0.96484375
1517009804.9935353,40793,0.96875
1517010011.7285128,41040,0.9609375
1517010182.2762654,41244,0.9765625
1517010205.0535202,41271,0.9765625
1517010263.4112175,41341,0.95703125
1517010429.3962243,41539,0.98046875
1517010442.8372805,41555,0.98046875
1517010928.2904747,42134,0.96875
1517011193.207331,42450,0.96875
1517011208.7339633,42468,0.97265625
1517011384.1671982,42678,0.984375
1517011637.6738944,42981,0.9921875
1517012086.062417,43518,0.984375
1517012160.2889843,43607,0.95703125
1517012187.081205,43639,0.9765625
1517012247.3571587,43711,0.953125
1517012269.6282918,43738,0.96875
1517012272.8213577,43742,0.98046875
1517012325.4932077,43805,0.9609375
1517012483.6037226,43993,0.98046875
1517012551.085596,44073,0.96875
1517012657.2551548,44200,0.97265625
1517012663.2767243,44207,0.98046875
1517012700.0561032,44251,0.98046875
1517012744.782741,44304,0.9765625
1517012980.3285635,44585,0.98828125
1517013172.7807124,44816,0.97265625
1517013297.1254635,44964,0.98046875
1517013585.8561268,45310,0.984375
1517013593.4263263,45319,0.96875
1517013637.9419887,45372,0.96875
1517013751.2042835,45507,0.97265625
1517013878.203639,45658,0.97265625
1517014429.7075148,46318,0.97265625
1517014442.9156263,46334,0.97265625
1517014509.0345242,46413,0.98828125
1517014581.2319868,46499,0.98046875
1517015202.2519565,47241,0.98828125
1517015252.0540469,47301,0.96875
1517015489.6016605,47585,0.96875
1517015534.4341984,47638,0.97265625
1517015560.5482845,47669,0.96875
1517015590.5363905,47705,0.9609375
1517015623.3148143,47744,0.97265625
1517015739.2325113,47882,0.9765625
1517015793.7025301,47947,0.953125
1517015812.7841527,47970,0.9765625
1517015901.9257514,48076,0.9921875
1517015989.869068,48181,0.9765625
1517016028.39172,48227,0.984375
1517016275.1788788,48522,0.95703125
1517016544.6176755,48844,0.984375
1517016902.7275522,49272,0.96875
1517016968.9003057,49351,0.98828125
1517017074.109592,49477,0.97265625
1517020463.748445,50006,0.96875
1517020505.173513,50056,0.9765625
1517020582.3027449,50149,0.953125
1517020595.555064,50165,0.98046875
1517020620.3569787,50195,0.98046875
1517020681.1436868,50268,0.97265625
1517020983.5190108,50629,0.984375
1517021141.9658926,50819,0.98828125
1517021275.9399378,50979,0.96875
1517021405.1478684,51134,0.98828125
1517021483.171389,51227,0.9765625
1517021529.0938225,51282,0.984375
1517021959.120951,51798,0.984375
1517021965.8414314,51806,0.98046875
1517022090.0158563,51954,0.96484375
1517022129.7044344,52001,0.98828125
1517022184.7277331,52067,0.96875
1517022327.2082584,52237,0.9765625
1517022373.273764,52292,0.95703125
1517022424.1641295,52353,0.9765625
1517022555.7080412,52510,0.98046875
1517022699.541265,52682,0.9765625
1517022886.5758214,52906,0.984375
1517022913.9705997,52939,0.98046875
1517023042.1885083,53092,0.9765625
1517023054.6546404,53107,0.96484375
1517023355.9234934,53468,0.9765625
1517023555.3674827,53706,0.9921875
1517023561.1387932,53713,0.984375
1517023564.45813,53717,0.96484375
1517023567.8473759,53721,0.98828125
1517023685.6350312,53862,0.96875
1517023722.3278134,53906,0.984375
1517023861.6714754,54072,0.97265625
1517023891.9633818,54108,0.98046875
1517023904.4728298,54123,0.984375
1517024003.064846,54241,0.984375
1517024379.0155606,54691,0.98828125
1517024475.611198,54807,0.98828125
1517024584.6393256,54937,0.96875
1517024622.3157122,54982,0.97265625
1517024798.0439432,55193,0.984375
1517024887.1432164,55299,0.9765625
1517025090.6402318,55543,0.984375
1517025097.3572958,55551,0.98046875
1517025232.5996864,55713,0.98828125
1517025277.0550377,55766,0.984375
1517025754.161978,56337,0.98046875
1517025896.5728478,56507,0.984375
1517025908.1760018,56521,0.9765625
1517025980.6172957,56608,0.98046875
1517026129.9874814,56787,0.98046875
1517026157.422035,56820,0.984375
1517026306.7577562,56999,0.9765625
1517026557.0361903,57299,0.9765625
1517026561.9487956,57305,0.98046875
1517026712.1194406,57484,0.99609375
1517026942.179447,57760,0.98828125
1517027388.9574137,58295,0.97265625
1517027510.119317,58440,0.984375
1517027607.511826,58556,0.984375
1517027678.1900046,58641,0.9921875
1517027743.0209897,58719,0.984375
1517027765.9024193,58746,0.9765625
1517027780.2507532,58763,0.9921875
1517028198.8443856,59264,0.99609375
1517028237.9809601,59311,0.98828125
1517028339.432394,59432,0.98828125
1517028513.8647733,59640,0.98046875
1517028538.816249,59670,0.96875
1517032583.6453855,60179,0.984375
1517032588.7064507,60185,0.984375
1517032607.044928,60207,0.98828125
1517032682.760881,60297,0.9609375
1517032831.8820293,60475,0.9765625
1517033373.7817338,61122,0.984375
1517033442.5199397,61205,0.9609375
1517033501.883185,61276,0.96484375
1517033637.3997622,61438,0.98046875
1517033717.4154582,61534,0.98046875
1517033839.5481284,61680,0.984375
1517034224.0538292,62139,0.98046875
1517034290.7856266,62219,0.98046875
1517034539.2135494,62516,0.98828125
1517034564.6681287,62547,0.984375
1517034838.3395023,62874,0.99609375
1517034963.0816543,63024,0.98046875
1517035127.1513371,63220,0.984375
1517035242.1637604,63358,0.9765625
1517035300.5371857,63428,0.984375
1517035301.5037267,63429,0.98828125
1517035371.745109,63513,0.9765625
1517035503.9929223,63671,0.97265625
1517035666.5241752,63865,0.97265625
1517035769.1038318,63988,0.984375
1517035861.1555934,64098,0.9921875
1517035967.091247,64225,0.9921875
1517036205.887799,64511,0.9765625
1517036214.4248667,64521,0.9921875
1517036353.0910506,64687,0.9921875
1517036522.4291637,64889,0.9765625
1517036819.6987686,65245,0.9765625
1517036859.3009372,65292,0.98046875
1517036991.9278073,65450,0.9921875
1517037018.3369067,65481,0.984375
1517037118.8109012,65601,0.96875
1517037153.796873,65643,0.9765625
1517037209.5178418,65709,0.98828125
1517037376.510417,65907,0.98046875
1517037495.7535791,66049,0.984375
1517037703.3225749,66298,0.984375
1517037995.416695,66647,0.98046875
1517038112.851906,66787,0.98828125
