Wall time,Step,Value
1517053071.5011208,24621,0.31961846351623535
1517053153.2724197,24719,0.31609177589416504
1517053159.926576,24727,0.36742720007896423
1517053306.7575378,24901,0.34685221314430237
1517053334.311354,24934,0.3493674695491791
1517053595.2828996,25253,0.31168249249458313
1517053708.3573778,25391,0.30488038063049316
1517054055.412194,25812,0.3305557370185852
1517054084.3361082,25847,0.31017956137657166
1517054145.6620362,25921,0.22777941823005676
1517054461.0981083,26303,0.3177664279937744
1517054870.2461078,26797,0.2923702001571655
1517054870.969941,26798,0.2773529291152954
1517055164.1224692,27154,0.3820929527282715
1517055168.078468,27159,0.25411948561668396
1517055454.2037396,27505,0.2447706013917923
1517055534.974135,27603,0.26008012890815735
1517055564.135659,27638,0.23612582683563232
1517055719.176472,27825,0.24772068858146667
1517055795.1310468,27916,0.27043190598487854
1517056228.5532925,28438,0.3403461277484894
1517056315.9027011,28543,0.2428184151649475
1517056671.9541883,28970,0.24062448740005493
1517056693.2685223,28996,0.24729587137699127
1517056748.495232,29062,0.3445923924446106
1517056863.3997688,29201,0.37684714794158936
1517056915.0410614,29263,0.2349051684141159
1517057087.684029,29471,0.22843532264232635
1517057100.8464985,29487,0.2919946312904358
1517057203.4040186,29611,0.3329387605190277
1517057382.8219266,29829,0.26145943999290466
1517060006.3956442,30005,0.3187171220779419
1517060028.212871,30031,0.32907137274742126
1517060146.5295086,30174,0.21282963454723358
1517060273.9584725,30327,0.2754933536052704
1517060392.9096632,30470,0.2496136575937271
1517060511.253813,30612,0.23083171248435974
1517060589.8341918,30706,0.28639906644821167
1517060601.5588646,30720,0.24754475057125092
1517061176.6632152,31406,0.19810490310192108
1517061207.8069582,31443,0.2973654866218567
1517061421.5271385,31696,0.22092777490615845
1517061575.375631,31880,0.27237528562545776
1517061622.9013977,31936,0.3533378839492798
1517061680.3687632,32004,0.2958681583404541
1517061849.3915205,32207,0.21741542220115662
1517062038.57587,32435,0.3099425733089447
1517062127.940078,32542,0.2634366750717163
1517062223.5355682,32657,0.2702021300792694
1517062310.9007063,32762,0.37237146496772766
1517062420.8567538,32894,0.2798458933830261
1517062427.549635,32902,0.19896817207336426
1517062538.1073873,33034,0.23743592202663422
1517062660.3722327,33181,0.3035522699356079
1517062823.4530387,33375,0.28120821714401245
1517062847.0473368,33403,0.31153231859207153
1517063128.2621155,33737,0.22044947743415833
1517063138.3993535,33749,0.2173788994550705
1517063154.5348241,33768,0.2664746046066284
1517063168.8155916,33785,0.24887409806251526
1517063214.1970055,33839,0.19759392738342285
1517063245.2610621,33876,0.29516950249671936
1517063276.8302977,33913,0.24392037093639374
1517063380.6956062,34036,0.27284443378448486
1517063652.8330114,34362,0.3599015176296234
1517063788.7906353,34525,0.22658205032348633
1517063850.6335566,34599,0.26197823882102966
1517064003.90656,34783,0.3403779864311218
1517064464.8072312,35333,0.24436160922050476
1517064482.3955462,35354,0.1649964302778244
1517064501.9854343,35377,0.3347458839416504
1517064591.3465087,35483,0.21485382318496704
1517064667.18043,35573,0.22103846073150635
1517064833.5869548,35771,0.27469906210899353
1517064899.4586294,35849,0.20882636308670044
1517064986.7568827,35953,0.1889500766992569
1517065057.2443316,36037,0.24446260929107666
1517065231.5297766,36246,0.2949719727039337
1517065255.6470857,36275,0.32867303490638733
1517065550.0019348,36629,0.158596009016037
1517065575.2289345,36659,0.20313936471939087
1517065664.858613,36767,0.2526458203792572
1517065733.9515817,36850,0.2522900104522705
1517065781.6241412,36907,0.32030943036079407
1517066029.0627708,37202,0.17769332230091095
1517066271.2071025,37489,0.2521025538444519
1517066501.657371,37764,0.22697171568870544
1517066595.8146698,37876,0.2572190463542938
1517067066.2222123,38439,0.2229875773191452
1517067079.647649,38455,0.22144165635108948
1517067300.0379124,38720,0.23433253169059753
1517067399.5871418,38840,0.2592518925666809
1517067516.7355576,38981,0.24614982306957245
1517067781.8455179,39296,0.1814596801996231
1517068121.724846,39702,0.23989029228687286
1517068188.2764518,39781,0.22324837744235992
1517068269.2094297,39878,0.21819089353084564
1517068294.9863303,39909,0.1529509574174881
1517070532.201857,40020,0.24698500335216522
1517070765.0952542,40296,0.21543791890144348
1517070936.6340647,40500,0.21766512095928192
1517071074.735682,40663,0.26802149415016174
1517071078.17001,40667,0.23237372934818268
1517071106.239838,40700,0.13028229773044586
1517071123.3113701,40720,0.24130786955356598
1517071185.302532,40793,0.21417661011219025
1517071394.5278385,41040,0.26285770535469055
1517071565.870101,41244,0.19999960064888
1517071588.9940023,41271,0.22615662217140198
1517071647.8893678,41341,0.24688184261322021
1517071815.9001627,41539,0.19040611386299133
1517071829.525955,41555,0.2521308660507202
1517072320.7315063,42134,0.2030247300863266
1517072588.6944306,42450,0.29499709606170654
1517072603.7734473,42468,0.2655220925807953
1517072781.1419096,42678,0.28632086515426636
1517073490.291805,43518,0.216860830783844
1517073565.8656402,43607,0.18058891594409943
1517073592.7994905,43639,0.19617143273353577
1517073653.713982,43711,0.22811931371688843
1517073676.4461749,43738,0.18789570033550262
1517073679.9692988,43742,0.20583981275558472
1517073733.4333797,43805,0.3118935525417328
1517073891.8474844,43993,0.2687285244464874
1517073959.5054984,44073,0.2592965364456177
1517074066.5873387,44200,0.2401607483625412
1517074072.4735317,44207,0.14759530127048492
1517074109.3601234,44251,0.25506019592285156
1517074154.2088275,44304,0.15501189231872559
1517074587.2045875,44816,0.18310333788394928
1517074712.50671,44964,0.16992917656898499
1517075005.5572774,45310,0.1920778453350067
1517075013.3281915,45319,0.34205320477485657
1517075058.471446,45372,0.25028860569000244
1517075172.966716,45507,0.15140344202518463
1517075300.8439608,45658,0.2747347354888916
1517075858.7142527,46318,0.22174867987632751
1517075872.2111275,46334,0.26043272018432617
1517075939.1023502,46413,0.31116706132888794
1517076011.1121237,46499,0.2476055920124054
1517076690.692922,47301,0.19516867399215698
1517076930.3823614,47585,0.2780950367450714
1517076975.2251644,47638,0.16298861801624298
1517077001.2903447,47669,0.25662294030189514
1517077032.2616808,47705,0.23127181828022003
1517077065.192894,47744,0.14713838696479797
1517077182.1541011,47882,0.2691607177257538
1517077237.0054126,47947,0.24273377656936646
1517077256.7266047,47970,0.18021470308303833
1517077347.061139,48076,0.20266714692115784
1517077435.5326567,48181,0.21119646728038788
1517077474.0177069,48227,0.2032688409090042
1517077723.7298777,48522,0.18799372017383575
1517078358.8280284,49272,0.1833888292312622
1517078425.5901704,49351,0.29387137293815613
1517078532.291227,49477,0.1921801120042801
1517081375.9414968,50006,0.2436322122812271
1517081418.1297584,50056,0.19114001095294952
1517081497.4000177,50149,0.18267525732517242
1517081511.0681362,50165,0.17813722789287567
1517081536.7105463,50195,0.2425708770751953
1517081598.4679193,50268,0.26275426149368286
1517081904.0409806,50629,0.21604380011558533
1517082065.860206,50819,0.22977831959724426
1517082200.6813884,50979,0.214504212141037
1517082329.9398355,51134,0.12913815677165985
1517082407.8584423,51227,0.12008274346590042
1517082886.54819,51798,0.2653427720069885
1517083016.3900118,51954,0.20745018124580383
1517083056.57603,52001,0.19918324053287506
1517083303.5216732,52292,0.22007915377616882
1517083355.4527056,52353,0.22407495975494385
1517083489.6966765,52510,0.19087965786457062
1517083636.2440214,52682,0.17885439097881317
1517083826.7801664,52906,0.17212018370628357
1517083855.1146152,52939,0.19459839165210724
1517083984.7628162,53092,0.20955713093280792
1517083997.2119062,53107,0.21399003267288208
1517084300.0216734,53468,0.2272483855485916
1517084499.5487406,53706,0.20354987680912018
1517084505.6051824,53713,0.15548168122768402
1517084508.72671,53717,0.2479836642742157
1517084512.2763922,53721,0.14359819889068604
1517084630.0623713,53862,0.1823672205209732
1517084667.4027705,53906,0.186697855591774
1517084807.183567,54072,0.1936977356672287
1517084850.5318766,54123,0.2621014416217804
1517084950.8201535,54241,0.2107665240764618
1517085333.5914876,54691,0.18714141845703125
1517085431.943568,54807,0.23175951838493347
1517085542.304182,54937,0.21310395002365112
1517085580.6558502,54982,0.24557103216648102
1517085757.920869,55193,0.3008699119091034
1517085847.1446402,55299,0.22272875905036926
1517086053.869482,55543,0.22664961218833923
1517086060.7606642,55551,0.22245793044567108
1517086198.5541217,55713,0.2088039070367813
1517086244.1920893,55766,0.16276845335960388
1517086725.3139784,56337,0.23470138013362885
1517086868.7122083,56507,0.15345533192157745
1517086880.5105581,56521,0.16445937752723694
1517086953.2205603,56608,0.2708663046360016
1517087103.0694096,56787,0.1633499562740326
1517087130.6414847,56820,0.15964457392692566
1517087281.5254521,56999,0.23262953758239746
1517087536.6417234,57299,0.165303036570549
1517087541.9058185,57305,0.23660913109779358
1517087693.3296266,57484,0.16221539676189423
1517087928.4477866,57760,0.14988665282726288
1517088382.0518775,58295,0.2192145586013794
1517088505.1048946,58440,0.18834379315376282
1517088603.7193084,58556,0.21535466611385345
1517088675.6184218,58641,0.14233806729316711
1517088740.653174,58719,0.23594604432582855
1517088763.5081036,58746,0.14347149431705475
1517088777.9926677,58763,0.24820993840694427
1517089203.9507947,59264,0.21103064715862274
1517089244.0275967,59311,0.20308007299900055
1517089347.3052375,59432,0.4025384187698364
1517089524.1836329,59640,0.1916499137878418
1517089549.4927309,59670,0.26057693362236023
1517092604.0688648,60179,0.21053799986839294
1517092609.080846,60185,0.1879073977470398
1517092627.3070824,60207,0.1800728440284729
1517092702.165628,60297,0.20879650115966797
1517092851.0700755,60475,0.19505034387111664
1517093466.569876,61205,0.25602322816848755
1517093526.4191184,61276,0.18146339058876038
1517093664.662873,61438,0.18926750123500824
1517093746.446835,61534,0.1740577071905136
1517093870.0068388,61680,0.17366087436676025
1517094260.6753435,62139,0.19446961581707
1517094328.8190198,62219,0.19040022790431976
1517094579.5204704,62516,0.1316303312778473
1517094605.8463745,62547,0.16772779822349548
1517094884.4438102,62874,0.2863994538784027
1517095012.4189205,63024,0.20799607038497925
1517095180.240796,63220,0.2793298363685608
1517095357.101869,63429,0.15510344505310059
1517095428.5462418,63513,0.1672925353050232
1517095562.5562747,63671,0.18011751770973206
1517095728.3295274,63865,0.13944858312606812
1517095832.573559,63988,0.20250707864761353
1517095926.5050995,64098,0.1868913322687149
1517096034.6040616,64225,0.20327967405319214
1517096276.4970117,64511,0.18820324540138245
1517096284.7143002,64521,0.17862701416015625
1517096425.027497,64687,0.21454107761383057
1517096596.9470537,64889,0.282029926776886
1517096898.822484,65245,0.20897898077964783
1517096938.7165291,65292,0.24873086810112
1517097072.9835517,65450,0.16533499956130981
1517097099.0444648,65481,0.1406153440475464
1517097201.1117983,65601,0.12208403646945953
1517097237.2006576,65643,0.15178140997886658
1517097293.3599458,65709,0.19071434438228607
1517097462.1076593,65907,0.1431657373905182
1517097583.256502,66049,0.23599973320960999
1517097794.1512666,66298,0.2804885506629944
1517098209.4851677,66787,0.1950063854455948
1517098346.3963804,66948,0.17752565443515778
1517098370.2895267,66976,0.17910891771316528
1517098408.7950194,67021,0.1409091353416443
1517098764.5708368,67440,0.1785687953233719
1517099464.607953,68263,0.1583278477191925
1517099479.603203,68281,0.15838110446929932
1517099562.4530194,68378,0.2517875134944916
1517099605.8694408,68429,0.18173173069953918
1517099743.2031074,68590,0.1897493153810501
1517100032.0690112,68929,0.1385640799999237
1517100082.0466335,68988,0.12201943248510361
1517100237.852387,69171,0.21315503120422363
1517100249.8722682,69185,0.3187847137451172
1517100480.926476,69455,0.1976829469203949
1517100498.949726,69476,0.24944892525672913
1517100706.445909,69719,0.11250744014978409
1517100773.626419,69798,0.1565781831741333
1517100873.04743,69915,0.18312640488147736
1517103790.3115277,70462,0.20842622220516205
1517103889.9260006,70580,0.1406591683626175
1517103953.5508099,70656,0.14041683077812195
1517104171.8835008,70915,0.1340506225824356
1517104240.0290663,70996,0.12282504141330719
1517104603.3183784,71428,0.2396843433380127
1517104709.6337986,71554,0.17230124771595
1517104731.309926,71580,0.3248801827430725
1517104828.6719136,71696,0.17984214425086975
1517104958.2755055,71850,0.20634284615516663
1517105005.2793257,71906,0.1812785118818283
1517105048.0992649,71957,0.22747938334941864
1517105066.5690608,71979,0.13645154237747192
1517105094.5280511,72012,0.19195711612701416
1517105115.4153256,72037,0.20116391777992249
1517105333.1523983,72297,0.14109495282173157
1517105334.9174383,72299,0.23046323657035828
1517105420.1242461,72401,0.17008809745311737
1517105422.735597,72404,0.1389506608247757
1517105550.8108692,72558,0.14127716422080994
1517105688.6489456,72723,0.14182764291763306
1517105814.5232663,72873,0.1625128537416458
1517105930.114145,73009,0.18729542195796967
1517106072.935951,73179,0.2151469588279724
1517106189.2224054,73318,0.3017558753490448
1517106584.8429542,73789,0.08614158630371094
1517106588.9841356,73794,0.1568567156791687
1517106628.5964823,73841,0.19687876105308533
1517106678.7794938,73901,0.15959128737449646
1517106697.877656,73924,0.19203375279903412
1517106919.8958483,74187,0.15602436661720276
1517107522.1625404,74901,0.18002210557460785
1517107751.1877296,75171,0.22903434932231903
1517108002.4768176,75469,0.12427074462175369
1517108017.6719077,75487,0.130902960896492
1517108085.3368452,75567,0.1805773377418518
1517108390.3226745,75928,0.12433219701051712
1517108534.2144454,76099,0.18242448568344116
1517108635.0204868,76218,0.26667073369026184
1517108814.211855,76431,0.16180434823036194
1517108857.249002,76482,0.12535734474658966
1517108978.2435565,76626,0.22675026953220367
1517109018.3373024,76673,0.12156955897808075
1517109116.6546063,76790,0.1317078173160553
1517109214.541583,76906,0.15137778222560883
1517109220.4848578,76913,0.17990387976169586
1517109462.234099,77198,0.08307510614395142
1517109742.240494,77530,0.07608232647180557
1517110056.0492249,77901,0.22530658543109894
1517110252.9290235,78135,0.23293045163154602
1517110314.0711262,78208,0.1762017160654068
1517110362.0662246,78265,0.13825802505016327
1517110791.6486237,78775,0.15751312673091888
1517110849.261822,78843,0.2871570289134979
1517110914.3219879,78920,0.18717919290065765
1517110926.3857803,78934,0.20543572306632996
1517110959.4310129,78973,0.13685907423496246
1517110986.5216863,79005,0.16279853880405426
1517111333.4279304,79418,0.19920524954795837
1517111484.679524,79597,0.13854025304317474
1517111803.6118858,79975,0.28935790061950684
1517114134.1072304,80031,0.12988992035388947
1517114137.6208224,80035,0.18616335093975067
1517114192.2846873,80100,0.1258198767900467
1517114247.1954925,80165,0.12821602821350098
1517114436.3510916,80390,0.06328026205301285
1517114449.7819479,80406,0.21811196208000183
1517114571.328407,80550,0.1435040533542633
1517114593.1254897,80576,0.21148084104061127
1517114624.6533384,80613,0.0798448994755745
1517114947.092779,80996,0.2526293694972992
1517114963.4554825,81015,0.1453091949224472
1517115049.2351687,81117,0.12732338905334473
1517115270.6120145,81381,0.17559663951396942
1517115365.9194183,81494,0.2155933678150177
1517115395.3451197,81529,0.13986583054065704
1517115750.5437088,81952,0.20130935311317444
1517116411.2523165,82736,0.0896531492471695
1517116439.8227131,82770,0.19531330466270447
1517116506.3863976,82849,0.21127891540527344
1517116696.502626,83075,0.15909957885742188
1517116740.2593987,83127,0.12949293851852417
1517116858.0237446,83267,0.18034665286540985
1517117062.4017618,83510,0.23759771883487701
1517117274.0916777,83762,0.1610323041677475
1517117409.8723114,83923,0.21982818841934204
1517117613.3926847,84165,0.2291630357503891
1517117640.409567,84197,0.21125833690166473
1517117818.8015947,84409,0.16475693881511688
1517117980.3848805,84601,0.22517815232276917
1517118051.9942865,84686,0.17842857539653778
1517118163.356055,84818,0.16668398678302765
1517118333.758168,85020,0.16996771097183228
1517118360.564321,85052,0.09371458739042282
1517118391.6305673,85089,0.1868063360452652
1517118459.1299121,85169,0.17077842354774475
1517118585.8532157,85320,0.15640568733215332
1517118744.822522,85508,0.12983660399913788
1517118770.8564534,85539,0.23261791467666626
1517118798.8242736,85572,0.19894850254058838
1517118894.7000906,85686,0.13599765300750732
1517118947.96764,85749,0.21387475728988647
1517119171.1222441,86014,0.11129165440797806
1517119816.9266765,86780,0.15239840745925903
1517119827.7576861,86793,0.10493528097867966
1517119888.5213864,86865,0.14221762120723724
1517120008.6773093,87008,0.18340381979942322
1517120331.7609026,87393,0.13458377122879028
1517120380.10755,87450,0.19395050406455994
1517120470.017606,87556,0.12095250934362411
1517120524.1803973,87621,0.15107320249080658
1517120562.243005,87666,0.17568522691726685
1517120699.3357377,87829,0.17725242674350739
1517120959.416886,88137,0.16888578236103058
1517121411.9011962,88674,0.222671777009964
1517121531.0162907,88815,0.1270616054534912
1517121906.563612,89262,0.15952323377132416
1517121978.5785377,89347,0.10962086170911789
1517121992.1536548,89363,0.10578708350658417
1517122315.5617626,89745,0.11027243733406067
1517122329.9565768,89762,0.12279336899518967
1517122439.9267766,89892,0.12075339257717133
1517122508.2738216,89973,0.20321673154830933
1517124936.596121,90035,0.1907743513584137
1517125106.2018623,90237,0.1247163787484169
1517125285.600737,90450,0.21044199168682098
1517125812.3177059,91074,0.16397376358509064
1517125829.000652,91094,0.1060294583439827
1517126002.9835382,91300,0.2194831371307373
1517126275.8474817,91624,0.1577702760696411
1517126292.9805245,91644,0.2265842705965042
1517126295.3848307,91647,0.06476681679487228
1517126367.1482863,91732,0.20222124457359314
1517126369.5865393,91735,0.20927086472511292
1517126672.1412742,92094,0.09333185106515884
1517126694.394565,92120,0.10676725953817368
1517127209.7424972,92729,0.25670790672302246
1517127259.1648486,92788,0.19744554162025452
1517127543.8928132,93126,0.25190380215644836
1517127624.8519487,93223,0.1138652041554451
1517127834.245356,93471,0.11092965304851532
1517128196.558823,93901,0.20096895098686218
1517128599.7589905,94380,0.07055311650037766
1517128730.8328066,94536,0.07120893150568008
1517128938.5940633,94784,0.1953696757555008
1517129028.7148724,94891,0.13869820535182953
1517129169.1756115,95057,0.2525840699672699
1517129276.491512,95184,0.1573895514011383
1517129392.981903,95321,0.1375035047531128
1517129439.9595616,95377,0.21612213551998138
1517129466.9565187,95409,0.15365886688232422
1517129526.1216955,95480,0.08835301548242569
1517129848.2764041,95860,0.18911787867546082
1517129923.4166155,95949,0.11654845625162125
1517129942.435834,95972,0.19065779447555542
1517130219.8549538,96301,0.1220458373427391
1517130418.1330125,96535,0.07231245934963226
1517130473.2994654,96600,0.09532072395086288
1517130824.3608756,97018,0.21071338653564453
1517130941.2064743,97156,0.2564522624015808
1517131000.6945155,97226,0.14892303943634033
1517131059.4353762,97296,0.09458332508802414
1517131160.051188,97416,0.1549031287431717
1517131197.4454715,97460,0.124793142080307
1517131312.6189892,97596,0.28263920545578003
1517131434.2717137,97742,0.11963941156864166
1517131480.264094,97796,0.21744324266910553
1517131547.8676276,97876,0.18643057346343994
1517131640.7709742,97986,0.10772617906332016
1517131770.0160341,98139,0.07448799908161163
1517131831.936428,98212,0.1473960280418396
1517131994.1701787,98404,0.06982029974460602
1517132053.12207,98474,0.0964243933558464
1517132094.169317,98523,0.14267422258853912
1517132543.3285275,99055,0.1391209363937378
1517132924.5295882,99506,0.16266825795173645
1517133014.529762,99612,0.14164230227470398
1517133016.2081254,99614,0.193168044090271
1517133244.2845156,99884,0.12703821063041687
1517136204.4691389,100284,0.25100013613700867
1517136440.6471553,100566,0.12919564545154572
1517136459.7857473,100589,0.13371166586875916
1517136595.6179125,100751,0.07978920638561249
1517136685.3277247,100858,0.0656604915857315
1517136735.200387,100917,0.2142680585384369
1517136802.5854523,100997,0.12453029304742813
1517136866.0111997,101072,0.1579626053571701
1517136936.1543212,101155,0.2741757929325104
1517137002.8017852,101234,0.1407684087753296
1517137088.0397322,101335,0.24559441208839417
1517137105.3047798,101355,0.1296232044696808
1517137169.1247609,101431,0.09681457281112671
1517137216.8011224,101488,0.16243267059326172
1517137225.9452624,101499,0.14880585670471191
1517137583.4189122,101923,0.177705317735672
1517137600.4058187,101943,0.1400042623281479
1517137907.3127205,102307,0.15906627476215363
1517138077.8611956,102509,0.19312216341495514
1517138104.4444718,102541,0.16311362385749817
1517138149.8962677,102595,0.19836965203285217
1517138225.8330002,102685,0.15048177540302277
1517138389.1372802,102880,0.1131378635764122
1517138414.9534156,102911,0.0900857150554657
1517138461.451388,102966,0.12174589186906815
1517138490.9223688,103001,0.30880674719810486
1517138499.384387,103011,0.1164432093501091
1517138661.4624083,103206,0.1791454553604126
1517138874.9243922,103462,0.14935314655303955
1517138920.8796046,103517,0.16273976862430573
1517139280.3198426,103947,0.157764732837677
1517139554.0411234,104276,0.13199618458747864
1517139602.3155305,104334,0.20191079378128052
1517139910.8087187,104704,0.27983397245407104
1517139998.0885859,104808,0.19485606253147125
1517140009.7610931,104822,0.20723477005958557
1517140025.7166898,104841,0.19054949283599854
1517140060.4154224,104882,0.14230918884277344
1517140072.1441164,104896,0.17069245874881744
1517140084.5313158,104911,0.12748585641384125
1517140095.4684787,104924,0.12923327088356018
1517140128.0836196,104963,0.2685193717479706
1517140236.4194016,105093,0.10866148769855499
1517140379.906483,105265,0.1232454925775528
1517140520.451543,105434,0.2392292469739914
1517140667.2349997,105610,0.08307982236146927
1517140744.0147746,105702,0.160760760307312
1517140804.3914616,105774,0.1666526049375534
1517140816.134517,105788,0.1690385639667511
1517141169.0029714,106210,0.22070810198783875
1517141216.2284715,106267,0.20610058307647705
1517141318.4094188,106390,0.24471090734004974
1517141465.7014065,106566,0.14841611683368683
1517141549.1003447,106666,0.11845770478248596
1517141635.16565,106769,0.12957867980003357
1517141913.081003,107103,0.08177389949560165
1517142460.5579133,107764,0.16155488789081573
1517142493.820677,107804,0.20994047820568085
1517142521.2954497,107837,0.16989168524742126
1517142674.728679,108021,0.1629180610179901
1517143031.1805024,108449,0.25321149826049805
