Wall time,Step,Value
1517131060.0995247,97296,0.9921875
1517131160.7199714,97416,0.984375
1517131198.1176133,97460,0.96484375
1517131313.2989035,97596,0.97265625
1517131434.9552062,97742,0.96875
1517131480.9434047,97796,0.97265625
1517131548.5386271,97876,0.96875
1517131641.4455597,97986,0.9765625
1517131770.6842477,98139,0.95703125
1517131832.6392546,98212,0.95703125
1517131994.8827546,98404,0.97265625
1517132053.8258913,98474,0.95703125
1517132094.8500538,98523,0.97265625
1517132543.9762444,99055,0.97265625
1517132925.2174118,99506,0.98828125
1517133015.1993718,99612,0.9765625
1517133016.8876429,99614,0.94921875
1517133244.9661913,99884,0.97265625
1517136205.1833618,100284,0.96875
1517136441.339637,100566,0.9765625
1517136460.4634335,100589,0.95703125
1517136596.3101037,100751,0.98046875
1517136686.0271595,100858,0.96484375
1517136735.9293423,100917,0.96875
1517136803.3265965,100997,0.9609375
1517136866.6945474,101072,0.97265625
1517136936.8333676,101155,0.9765625
1517137003.4774435,101234,0.96484375
1517137088.6993854,101335,0.9609375
1517137106.00676,101355,0.984375
1517137169.818097,101431,0.953125
1517137217.5155177,101488,0.9609375
1517137226.6343539,101499,0.97265625
1517137584.113323,101923,0.9765625
1517137601.3627398,101943,0.9609375
1517137908.2584884,102307,0.9765625
1517138078.5112085,102509,0.9765625
1517138105.1226614,102541,0.98046875
1517138150.8591018,102595,0.95703125
1517138226.4774132,102685,0.97265625
1517138389.8479156,102880,0.984375
1517138415.9252229,102911,0.95703125
1517138462.141838,102966,0.98046875
1517138491.8921447,103001,0.96875
1517138500.0550601,103011,0.96875
1517138662.1514945,103206,0.97265625
1517138875.6343753,103462,0.94921875
1517138921.5440857,103517,0.94921875
1517139281.0519543,103947,0.96875
1517139554.734655,104276,0.98046875
1517139603.01436,104334,0.9765625
1517139911.4874601,104704,0.9765625
1517139998.7897954,104808,0.97265625
1517140010.4470518,104822,0.98828125
1517140026.4688861,104841,0.9765625
1517140061.121985,104882,0.953125
1517140072.8417928,104896,0.96484375
1517140085.198792,104911,0.9765625
1517140096.12691,104924,0.97265625
1517140128.7868097,104963,0.984375
1517140237.1243594,105093,0.96875
1517140380.651515,105265,0.9765625
1517140521.1613705,105434,0.984375
1517140667.935089,105610,0.98828125
1517140744.6821861,105702,0.9765625
1517140805.0676994,105774,0.96875
1517140816.855785,105788,0.98046875
1517141169.931853,106210,0.984375
1517141216.9152918,106267,0.9765625
1517141319.1039603,106390,0.97265625
1517141466.3803797,106566,0.98046875
1517141549.7583742,106666,0.9453125
1517141635.855329,106769,0.98828125
1517141913.782166,107103,0.9921875
1517142461.2867718,107764,0.96484375
1517142494.4658902,107804,0.96875
1517142521.9933798,107837,0.98046875
1517142675.4011452,108021,0.9765625
1517143031.8523445,108449,0.9765625
1517143146.1736903,108586,0.98828125
1517143693.955728,109242,0.98046875
1517143694.9306264,109243,0.97265625
1517143743.105019,109301,0.98828125
1517143910.6056101,109501,0.953125
1517143976.33861,109580,0.97265625
1517144177.1258624,109822,0.984375
1517146651.1910658,110063,0.98046875
1517146757.8909252,110191,0.9765625
1517146785.3932858,110224,0.96484375
1517146948.7628922,110418,0.97265625
1517146998.7171767,110478,0.984375
1517147089.1361296,110586,0.9765625
1517147119.0735884,110622,0.95703125
1517147134.9870093,110641,0.98046875
1517147215.8842912,110737,0.97265625
1517147600.4977987,111194,0.97265625
1517147634.9767249,111235,0.9609375
1517147708.6092086,111323,0.9921875
1517147896.0441332,111545,0.9609375
1517148025.2839308,111698,0.95703125
1517148185.1193144,111887,0.97265625
1517148208.583166,111915,0.984375
1517148673.55913,112470,0.95703125
1517148836.4545705,112664,0.9921875
1517148869.3166473,112703,0.97265625
1517149036.4288995,112902,0.99609375
1517149388.6298385,113322,0.96484375
1517149612.534457,113589,0.9921875
1517149740.0543387,113741,0.97265625
1517149941.256741,113980,0.9765625
1517150204.0540826,114292,0.984375
1517150344.8867702,114459,0.96875
1517150351.6629577,114467,0.984375
1517150648.6140726,114820,0.97265625
1517150880.717508,115096,0.96484375
1517150925.433506,115149,0.984375
1517151225.6522818,115506,0.953125
1517151235.603831,115518,0.96484375
1517151443.1631649,115765,0.9765625
1517151448.8857965,115772,0.9453125
1517151538.7137072,115878,0.97265625
1517151673.9439561,116039,0.97265625
1517151748.8366363,116129,0.98046875
1517152022.100816,116453,0.98828125
1517152165.934369,116624,0.96875
1517152206.9901617,116673,0.9609375
1517152239.0491624,116711,0.97265625
1517152267.4650993,116745,0.95703125
1517152299.5085607,116783,0.96484375
1517152332.148651,116822,0.9765625
1517152429.1891005,116938,0.984375
1517152494.8235824,117016,0.96875
1517152506.6849556,117030,0.95703125
1517152520.7075346,117047,0.97265625
1517152611.2571774,117155,0.97265625
1517153013.6597846,117635,0.94921875
1517153173.3485792,117825,0.9921875
1517153271.0021439,117941,0.984375
1517153455.0113769,118161,0.96484375
1517153479.4900784,118190,0.96484375
1517153865.6547565,118651,0.9375
1517154080.917435,118908,0.99609375
1517154105.5282073,118937,0.9453125
1517154156.369924,118998,0.9765625
1517154412.4790936,119302,0.96875
1517154553.7420955,119470,0.953125
1517154981.536343,119979,0.9609375
1517157450.4465938,120291,0.96484375
1517157922.1376283,120854,0.9765625
1517158206.9880848,121192,0.95703125
1517158207.709391,121193,0.9765625
1517158324.399647,121332,0.98046875
1517158349.4177237,121362,0.9765625
1517158383.866042,121403,0.97265625
1517158481.05411,121519,0.97265625
1517158746.0620806,121835,0.9765625
1517158781.3555439,121877,0.98046875
1517159056.1677725,122205,0.96484375
1517159082.2895453,122236,0.98828125
1517159326.876809,122529,0.984375
1517159405.5718262,122622,0.95703125
1517159415.65709,122634,0.98046875
1517159504.2552297,122739,0.96875
1517159779.6453137,123068,0.97265625
1517160234.2192874,123609,0.9765625
1517160254.1891441,123633,0.98828125
1517160281.4332392,123666,0.9765625
1517160647.7150447,124103,0.98828125
1517160702.817196,124169,0.9765625
1517160726.633565,124197,0.953125
1517161007.0402524,124532,0.96875
1517161198.31087,124760,0.9765625
1517161200.6759129,124763,0.98046875
1517161209.837985,124774,0.96484375
1517161246.7859123,124818,0.984375
1517161436.0632324,125043,0.98046875
1517161641.8023965,125290,0.9765625
1517162609.6181276,126444,0.97265625
1517162813.7885492,126687,0.984375
1517163023.2510567,126935,0.9765625
1517163067.9969797,126988,0.98828125
1517163158.8496459,127097,0.97265625
1517163270.4771883,127230,0.96875
1517163425.2553675,127414,0.98828125
1517163532.8236127,127542,0.97265625
1517163577.274887,127595,0.97265625
1517163612.5962622,127637,0.96875
1517163704.4718297,127746,0.96875
1517163710.4733407,127753,0.96484375
1517163737.655743,127785,0.98046875
1517163764.3990178,127817,0.96875
1517163815.9708526,127878,0.9609375
1517163831.4385588,127896,0.953125
1517164012.8755944,128112,0.96875
1517164174.3842618,128304,0.96875
1517164261.7913868,128408,0.97265625
1517164312.8832176,128470,0.98828125
1517164459.3148468,128644,0.984375
1517164634.3568423,128852,0.98046875
1517164879.8290935,129146,0.98046875
