Wall time,Step,Value
1517059710.2121868,0,0.6395577788352966
1517062974.690014,2000,0.6317577958106995
1517066154.645227,4000,0.6666297316551208
1517069503.9206913,6000,0.6833864450454712
1517072778.9949148,8000,0.650180459022522
1517076155.099563,10000,0.6180903911590576
1517079515.747633,12000,0.6085922122001648
1517082867.6237462,14000,0.6089878082275391
1517086279.142353,16000,0.6683336496353149
1517089545.8062499,18000,0.6567268371582031
1517092871.7228754,20000,0.689405620098114
1517096144.54013,22000,0.6205043196678162
1517099441.2182527,24000,0.6288727521896362
1517102819.5037491,26000,0.6960899829864502
1517106122.0959914,28000,0.6476803421974182
1517109498.29109,30000,0.6554268598556519
1517112872.055116,32000,0.6105727553367615
1517116201.19539,34000,0.6670822501182556
1517119533.8797266,36000,0.6523913741111755
1517122868.401609,38000,0.6436262726783752
1517126202.3715324,40000,0.6497002243995667
1517129467.4575217,42000,0.6339792013168335
1517132797.8659298,44000,0.613808274269104
1517136098.344044,46000,0.6466700434684753
1517139479.7641964,48000,0.6670971512794495
1517142762.4603045,50000,0.6577840447425842
1517146048.7277012,52000,0.6652689576148987
1517149343.8246398,54000,0.6778813004493713
1517152646.5881023,56000,0.6352941393852234
1517156006.9965825,58000,0.6417697668075562
1517159285.534065,60000,0.6372106671333313
1517162582.1709273,62000,0.6346442699432373
1517165879.2212667,64000,0.6661639213562012
1517169161.1662228,66000,0.649837076663971
1517172482.13478,68000,0.6620703339576721
1517175836.575334,70000,0.6047554016113281
1517179183.60244,72000,0.6338625550270081
1517182612.7204297,74000,0.6150752305984497
1517185948.5270553,76000,0.6755061745643616
1517189354.571191,78000,0.6630512475967407
1517192699.4912221,80000,0.6446756720542908
1517195961.671804,82000,0.6466463804244995
1517199238.1248908,84000,0.6755800247192383
1517202530.5359778,86000,0.629410982131958
1517205905.4701374,88000,0.6527318358421326
1517209224.8066428,90000,0.6506273150444031
1517212558.410608,92000,0.6330158114433289
1517215930.822224,94000,0.6550240516662598
1517219259.9085777,96000,0.6453359723091125
1517222459.3109972,98000,0.6375225782394409
1517225801.4868426,100000,0.6444664597511292
1517229038.0289838,102000,0.6480152010917664
