Wall time,Step,Value
1516962616.6622467,42,0.35109943151474
1516962722.3549044,167,0.27838918566703796
1516962774.8258095,229,0.30821046233177185
1516962981.706689,474,0.2563529908657074
1516963034.2102475,536,0.33802273869514465
1516963070.8284247,579,0.26527559757232666
1516963076.6191044,586,0.3232317566871643
1516963117.1807528,634,0.26614663004875183
1516963128.0185137,647,0.3286697268486023
1516963185.0874953,714,0.2578008472919464
1516963264.9686196,808,0.3652050495147705
1516963439.8007889,1014,0.3009180426597595
1516963709.7602124,1333,0.31452617049217224
1516963753.5831938,1385,0.28259697556495667
1516963759.483373,1392,0.3306487202644348
1516963796.8816545,1436,0.31599897146224976
1516964013.6027858,1691,0.3768274784088135
1516964049.9777403,1734,0.30233436822891235
1516964052.615348,1737,0.3368370831012726
1516964171.3872862,1877,0.283579558134079
1516964205.7657337,1917,0.2768535912036896
1516964307.8533394,2036,0.2831299304962158
1516964539.3981178,2307,0.36350247263908386
1516964609.1776626,2389,0.38952213525772095
1516964690.841277,2485,0.26095160841941833
1516964691.8112924,2486,0.2198641002178192
1516964861.2470045,2685,0.35126611590385437
1516965163.026468,3038,0.3126162588596344
1516965327.059521,3230,0.25958874821662903
1516965340.5544827,3246,0.2948763966560364
1516965391.1891334,3305,0.29547610878944397
1516965658.999106,3618,0.2794837951660156
1516965660.6796281,3620,0.3615659773349762
1516965703.1246936,3670,0.2243650257587433
1516965763.47295,3741,0.24816973507404327
1516965831.331914,3821,0.27564066648483276
1516965946.905873,3956,0.31355923414230347
1516966254.765519,4317,0.2781429588794708
1516966325.4980567,4400,0.2986857295036316
1516966403.6839478,4492,0.22052673995494843
1516966418.30629,4509,0.21437968313694
1516966560.702369,4676,0.2669476866722107
1516966656.1990173,4788,0.1490878015756607
1516966812.825346,4971,0.2816718518733978
1516966951.4474654,5134,0.2397477626800537
1516967130.253421,5345,0.20352238416671753
1516967142.0366094,5359,0.27506640553474426
1516967448.8054354,5723,0.26014140248298645
1516967567.4084275,5864,0.2543477416038513
1516967603.6919057,5907,0.21234728395938873
1516967673.0467854,5990,0.2103116512298584
1516967848.2157264,6200,0.2024778425693512
1516967864.0992017,6219,0.20054873824119568
1516968160.0636554,6574,0.2151288539171219
1516968264.4892604,6699,0.20540796220302582
1516968274.2134893,6711,0.21521851420402527
1516968393.8157089,6854,0.23016954958438873
1516968487.55756,6966,0.23873034119606018
1516968644.2432053,7155,0.2538255453109741
1516968833.9305148,7382,0.2350161373615265
1516968898.583918,7460,0.24522650241851807
1516968901.1809955,7463,0.1930002123117447
1516968941.057515,7511,0.14572001993656158
1516969179.3254504,7798,0.29887980222702026
1516969208.6791518,7833,0.2387305349111557
1516969404.214328,8066,0.2585369944572449
1516969499.1983652,8180,0.26840639114379883
1516969533.1255124,8221,0.14768151938915253
1516969651.4652567,8363,0.21034838259220123
1516969764.4048345,8498,0.2464386224746704
1516969772.960112,8508,0.2655245065689087
1516969850.3971977,8601,0.2928633391857147
1516970081.6627939,8878,0.19688832759857178
1516970128.9132106,8935,0.23706220090389252
1516970399.4695022,9260,0.21221399307250977
1516970572.4282756,9468,0.2143033891916275
1516970644.3930752,9554,0.3071945905685425
1516970655.260368,9567,0.22064661979675293
1516970764.2859929,9698,0.22088173031806946
1516974766.629324,10399,0.1869843602180481
1516974833.3755891,10479,0.17227928340435028
1516974869.0546734,10522,0.2688768208026886
1516974940.0571237,10607,0.205653116106987
1516975084.4484234,10780,0.2672455906867981
1516975186.3995295,10902,0.21079137921333313
1516975188.9692488,10905,0.1856822669506073
1516975239.5461793,10966,0.23700039088726044
1516975285.2563357,11020,0.21858137845993042
1516975353.4929886,11102,0.21216803789138794
1516975711.450074,11532,0.2133602499961853
1516975739.997401,11566,0.19897475838661194
1516975839.5256135,11685,0.17112839221954346
1516975901.501559,11759,0.17925789952278137
1516976076.4897728,11969,0.24327081441879272
1516976080.7156625,11974,0.2023860067129135
1516976239.5589242,12164,0.24815914034843445
1516976344.9768927,12290,0.1888314187526703
1516976835.4390776,12877,0.21541012823581696
1516976967.6806087,13034,0.18030694127082825
1516976990.6183226,13061,0.3231430649757385
1516977396.2663407,13546,0.23256203532218933
1516977439.0837662,13597,0.13940593600273132
1516977458.2030025,13620,0.14974920451641083
1516977617.2080977,13810,0.1328936517238617
1516977961.4998565,14221,0.13311612606048584
1516978023.236229,14294,0.24802295863628387
1516978060.261999,14338,0.18929974734783173
1516978151.190314,14447,0.17629776895046234
1516978310.1871262,14638,0.15219590067863464
1516978335.4753404,14668,0.1684645563364029
1516978428.6199644,14779,0.16669857501983643
1516978507.9225922,14873,0.18173688650131226
1516979010.5595837,15473,0.1863146424293518
1516979038.8327956,15507,0.23515869677066803
1516979254.4451709,15764,0.17170551419258118
1516979548.6840308,16116,0.15705972909927368
1516979719.825898,16321,0.14663434028625488
1516980125.612238,16809,0.1225886344909668
1516980165.110112,16857,0.18887031078338623
1516980339.641385,17066,0.17808064818382263
1516980365.473654,17097,0.2198750227689743
1516980548.513053,17317,0.12840662896633148
1516980566.8848934,17339,0.15869095921516418
1516980736.9167128,17543,0.13615348935127258
1516980748.7597919,17557,0.14175982773303986
1516981493.5447845,18451,0.21608120203018188
1516982049.382146,19116,0.09905625134706497
1516982093.3902032,19169,0.18003948032855988
1516982395.0252,19531,0.12845474481582642
1516982485.4898207,19640,0.13364732265472412
1516982497.1263585,19654,0.20559388399124146
1516982561.6532705,19731,0.12181232869625092
1516982781.7298808,19995,0.20412123203277588
1516985769.6519752,20053,0.15050245821475983
1516985777.051815,20062,0.14294752478599548
1516985840.3158243,20138,0.08554287999868393
1516985928.538036,20244,0.1612207144498825
1516985935.2620783,20252,0.1159173846244812
1516985994.561634,20323,0.13445016741752625
1516986091.7059104,20440,0.1219286173582077
1516986174.80754,20539,0.10860585421323776
1516986207.3679192,20578,0.1894454061985016
1516986375.0443077,20779,0.12816059589385986
1516986377.417139,20782,0.17729732394218445
1516986438.409826,20855,0.1106940284371376
1516986626.559055,21080,0.10704238712787628
1516986679.3957696,21144,0.1614518165588379
1516986752.8918731,21232,0.19198913872241974
1516986825.277645,21319,0.1446310430765152
1516986996.427159,21523,0.12661199271678925
1516987268.3100193,21848,0.14727653563022614
1516987599.830416,22245,0.11302032321691513
1516987670.6691895,22330,0.12636087834835052
1516987693.83894,22358,0.12742170691490173
1516987789.7284827,22472,0.15827631950378418
